Timestamp,Address,RawValue,HumanValue,Delta
2026-04-26 18:58:37.657,11570,43806,43.806,201
2026-04-26 18:58:37.917,12033,8250,8.250,-5508
2026-04-26 18:58:38.025,12038,43898,43.898,204
2026-04-26 18:58:38.086,11638,41226,41.226,204
2026-04-26 18:58:38.316,11565,39431,39.431,1288
2026-04-26 18:58:38.426,11570,43995,43.995,189
2026-04-26 18:58:38.686,12033,10897,10.897,2647
2026-04-26 18:58:38.796,12038,44087,44.087,189
2026-04-26 18:58:38.856,11638,41414,41.414,188
2026-04-26 18:58:39.095,11565,40718,40.718,1287
2026-04-26 18:58:39.197,11570,44184,44.184,189
2026-04-26 18:58:39.468,12033,12189,12.189,1292
2026-04-26 18:58:39.571,12038,44276,44.276,189
2026-04-26 18:58:39.627,11638,41603,41.603,189
2026-04-26 18:58:39.846,11564,26158,26.158,318
2026-04-26 18:58:39.868,11565,4339,4.339,-36379
2026-04-26 18:58:39.972,11570,44374,44.374,190
2026-04-26 18:58:40.208,12032,53075,53.075,23363
2026-04-26 18:58:40.226,12033,35104,35.104,22915
2026-04-26 18:58:40.327,12038,44462,44.462,186
2026-04-26 18:58:40.388,11638,41790,41.790,187
2026-04-26 18:58:40.596,11564,45169,45.169,19011
2026-04-26 18:58:40.628,11565,1124,1.124,-3215
2026-04-26 18:58:40.726,11570,44559,44.559,185
2026-04-26 18:58:40.967,12032,46019,46.019,-7056
2026-04-26 18:58:41.086,12038,44648,44.648,186
2026-04-26 18:58:41.145,11638,41976,41.976,186
2026-04-26 18:58:41.368,11564,42522,42.522,-2647
2026-04-26 18:58:41.489,11570,44745,44.745,186
2026-04-26 18:58:41.724,12032,41334,41.334,-4685
2026-04-26 18:58:41.845,12038,44835,44.835,187
2026-04-26 18:58:41.905,11638,42162,42.162,186
2026-04-26 18:58:42.126,11564,37837,37.837,-4685
2026-04-26 18:58:42.246,11570,44932,44.932,187
2026-04-26 18:58:42.487,12032,37328,37.328,-4006
2026-04-26 18:58:42.620,12038,45024,45.024,189
2026-04-26 18:58:42.680,11638,42351,42.351,189
2026-04-26 18:58:42.907,11564,37229,37.229,-608
2026-04-26 18:58:43.029,11570,45123,45.123,191
2026-04-26 18:58:43.277,12032,33626,33.626,-3702
2026-04-26 18:58:43.438,12038,45225,45.225,201
2026-04-26 18:58:43.498,11638,42552,42.552,201
2026-04-26 18:58:43.727,11564,49552,49.552,12323
2026-04-26 18:58:43.747,11565,12838,12.838,11714
2026-04-26 18:58:43.846,11570,45324,45.324,201
2026-04-26 18:58:44.087,12032,53424,53.424,19798
2026-04-26 18:58:44.110,12033,32034,32.034,-3070
2026-04-26 18:58:44.205,12038,45413,45.413,188
2026-04-26 18:58:44.268,11638,42741,42.741,189
2026-04-26 18:58:44.507,11565,63966,63.966,51128
2026-04-26 18:58:44.608,11570,45511,45.511,187
2026-04-26 18:58:44.877,12033,29388,29.388,-2646
2026-04-26 18:58:44.987,12038,45605,45.605,192
2026-04-26 18:58:45.047,11638,42932,42.932,191
2026-04-26 18:58:45.286,11565,62678,62.678,-1288
2026-04-26 18:58:45.388,11570,45702,45.702,191
2026-04-26 18:58:45.649,12033,26741,26.741,-2647
2026-04-26 18:58:45.746,12038,45791,45.791,186
2026-04-26 18:58:45.807,11638,43119,43.119,187
2026-04-26 18:58:46.051,11565,58673,58.673,-4005
2026-04-26 18:58:46.146,11570,45888,45.888,186
2026-04-26 18:58:46.405,12033,1469,1.469,-25272
2026-04-26 18:58:46.508,12038,45978,45.978,187
2026-04-26 18:58:46.582,11638,43305,43.305,186
2026-04-26 18:58:46.838,11565,35187,35.187,-23486
2026-04-26 18:58:46.869,11566,57767,57.767,25323
2026-04-26 18:58:46.949,11570,46084,46.084,196
2026-04-26 18:58:47.197,12032,47922,47.922,-5502
2026-04-26 18:58:47.217,12033,31130,31.130,29661
2026-04-26 18:58:47.238,12034,38000,38.000,-27236
2026-04-26 18:58:47.317,12038,46176,46.176,198
2026-04-26 18:58:47.377,11638,43504,43.504,199
2026-04-26 18:58:47.626,11564,16429,16.429,-33123
2026-04-26 18:58:47.646,11565,15696,15.696,-19491
2026-04-26 18:58:47.669,11566,5208,5.208,-52559
2026-04-26 18:58:47.747,11570,46281,46.281,197
2026-04-26 18:58:48.019,12032,55673,55.673,7751
2026-04-26 18:58:48.042,12033,58994,58.994,27864
2026-04-26 18:58:48.137,12038,46377,46.377,201
2026-04-26 18:58:48.196,11638,43705,43.705,201
2026-04-26 18:58:48.416,11564,36160,36.160,19731
2026-04-26 18:58:48.436,11565,4476,4.476,-11220
2026-04-26 18:58:48.456,11566,56159,56.159,50951
2026-04-26 18:58:48.538,11570,46474,46.474,193
2026-04-26 18:58:48.775,12032,40032,40.032,-15641
2026-04-26 18:58:48.796,12033,42165,42.165,-16829
2026-04-26 18:58:48.816,12034,16417,16.417,-21583
2026-04-26 18:58:48.899,12038,46564,46.564,187
2026-04-26 18:58:48.956,11638,43891,43.891,186
2026-04-26 18:58:49.196,11565,20573,20.573,16097
2026-04-26 18:58:49.217,11566,44653,44.653,-11506
2026-04-26 18:58:49.299,11570,46661,46.661,187
2026-04-26 18:58:49.571,12033,893,0.893,-41272
2026-04-26 18:58:49.588,12034,7632,7.632,-8785
2026-04-26 18:58:49.670,12038,46752,46.752,188
2026-04-26 18:58:49.726,11638,44080,44.080,189
2026-04-26 18:58:49.968,11565,44709,44.709,24136
2026-04-26 18:58:49.988,11566,35868,35.868,-8785
2026-04-26 18:58:50.069,11570,46850,46.850,189
2026-04-26 18:58:50.326,12033,23276,23.276,22383
2026-04-26 18:58:50.346,12034,65236,65.236,57604
2026-04-26 18:58:50.430,12038,46939,46.939,187
2026-04-26 18:58:50.488,11638,44267,44.267,187
2026-04-26 18:58:50.726,11565,22007,22.007,-22702
2026-04-26 18:58:50.747,11566,32444,32.444,-3424
2026-04-26 18:58:50.828,11570,47036,47.036,186
2026-04-26 18:58:51.087,12033,51450,51.450,28174
2026-04-26 18:58:51.198,12038,47128,47.128,189
2026-04-26 18:58:51.258,11638,44455,44.455,188
2026-04-26 18:58:51.496,11565,19205,19.205,-2802
2026-04-26 18:58:51.606,11570,47227,47.227,191
2026-04-26 18:58:51.869,12033,50163,50.163,-1287
2026-04-26 18:58:51.977,12038,47319,47.319,191
2026-04-26 18:58:52.041,11638,44647,44.647,192
2026-04-26 18:58:52.279,11565,18597,18.597,-608
2026-04-26 18:58:52.378,11570,47416,47.416,189
2026-04-26 18:58:52.647,12033,47291,47.291,-2872
2026-04-26 18:58:52.747,12038,47508,47.508,189
2026-04-26 18:58:52.808,11638,44836,44.836,189
2026-04-26 18:58:53.028,11564,32557,32.557,-3603
2026-04-26 18:58:53.050,11565,39064,39.064,20467
2026-04-26 18:58:53.148,11570,47605,47.605,189
2026-04-26 18:58:53.388,12032,680,0.680,-39352
2026-04-26 18:58:53.413,12033,7704,7.704,-39587
2026-04-26 18:58:53.506,12038,47694,47.694,186
2026-04-26 18:58:53.568,11638,45022,45.022,186
2026-04-26 18:58:53.799,11564,3090,3.090,-29467
2026-04-26 18:58:53.818,11565,39260,39.260,196
2026-04-26 18:58:53.918,11570,47794,47.794,189
2026-04-26 18:58:54.158,12032,59104,59.104,58424
2026-04-26 18:58:54.177,12033,63151,63.151,55447
2026-04-26 18:58:54.277,12038,47883,47.883,189
2026-04-26 18:58:54.338,11638,45211,45.211,189
2026-04-26 18:58:54.567,11564,55232,55.232,52142
2026-04-26 18:58:54.582,11565,39689,39.689,429
2026-04-26 18:58:54.679,11570,47980,47.980,186
2026-04-26 18:58:54.938,12033,13193,13.193,-49958
2026-04-26 18:58:55.037,12038,48069,48.069,186
2026-04-26 18:58:55.098,11638,45397,45.397,186
2026-04-26 18:58:55.337,11565,44374,44.374,4685
2026-04-26 18:58:55.437,11570,48166,48.166,186
2026-04-26 18:58:55.958,12033,41285,41.285,28092
2026-04-26 18:58:56.068,12038,48322,48.322,253
2026-04-26 18:58:56.128,11638,45650,45.650,253
2026-04-26 18:58:56.399,11565,64312,64.312,19938
2026-04-26 18:58:56.497,11570,48426,48.426,260
2026-04-26 18:58:56.769,12033,35778,35.778,-5507
2026-04-26 18:58:56.871,12038,48518,48.518,196
2026-04-26 18:58:56.927,11638,45846,45.846,196
2026-04-26 18:58:57.168,11565,1422,1.422,-62890
2026-04-26 18:58:57.271,11570,48615,48.615,189
2026-04-26 18:58:57.527,12033,40463,40.463,4685
2026-04-26 18:58:57.629,12038,48705,48.705,187
2026-04-26 18:58:57.693,11638,46033,46.033,187
2026-04-26 18:58:57.939,11565,4069,4.069,2647
2026-04-26 18:58:58.038,11570,48804,48.804,189
2026-04-26 18:58:58.307,12033,41750,41.750,1287
2026-04-26 18:58:58.412,12038,48897,48.897,192
2026-04-26 18:58:58.478,11638,46226,46.226,193
2026-04-26 18:58:58.719,11565,5356,5.356,1287
2026-04-26 18:58:58.816,11570,48995,48.995,191
2026-04-26 18:58:59.099,12033,41098,41.098,-652
2026-04-26 18:58:59.201,12038,49090,49.090,193
2026-04-26 18:58:59.258,11638,46417,46.417,191
2026-04-26 18:58:59.477,11564,56174,56.174,942
2026-04-26 18:58:59.497,11565,37257,37.257,31901
2026-04-26 18:58:59.619,11570,49188,49.188,193
2026-04-26 18:58:59.889,12032,28343,28.343,-30761
2026-04-26 18:58:59.910,12033,3672,3.672,-37426
2026-04-26 18:59:00.012,12038,49289,49.289,199
2026-04-26 18:59:00.067,11638,46616,46.616,199
2026-04-26 18:59:00.290,11564,19256,19.256,-36918
2026-04-26 18:59:00.308,11565,35228,35.228,-2029
2026-04-26 18:59:00.409,11570,49385,49.385,197
2026-04-26 18:59:00.650,12032,40032,40.032,11689
2026-04-26 18:59:00.669,12033,11378,11.378,7706
2026-04-26 18:59:00.769,12038,49475,49.475,186
2026-04-26 18:59:00.827,11638,46802,46.802,186
2026-04-26 18:59:01.047,11564,36160,36.160,16904
2026-04-26 18:59:01.068,11565,28000,28.000,-7228
2026-04-26 18:59:01.170,11570,49572,49.572,187
2026-04-26 18:59:01.439,12033,58958,58.958,47580
2026-04-26 18:59:01.538,12038,49663,49.663,188
2026-04-26 18:59:01.598,11638,46991,46.991,189
2026-04-26 18:59:01.843,11565,26033,26.033,-1967
2026-04-26 18:59:01.939,11570,49761,49.761,189
2026-04-26 18:59:02.197,12033,54273,54.273,-4685
2026-04-26 18:59:02.298,12038,49850,49.850,187
2026-04-26 18:59:02.366,11638,47178,47.178,187
2026-04-26 18:59:02.597,11565,20668,20.668,-5365
2026-04-26 18:59:02.698,11570,49947,49.947,186
2026-04-26 18:59:02.961,12033,50267,50.267,-4006
2026-04-26 18:59:03.062,12038,50036,50.036,186
2026-04-26 18:59:03.118,11638,47364,47.364,186
2026-04-26 18:59:03.358,11565,16650,16.650,-4018
2026-04-26 18:59:03.703,11570,50193,50.193,246
2026-04-26 18:59:03.967,12033,23199,23.199,-27068
2026-04-26 18:59:03.989,12034,5650,5.650,-59586
2026-04-26 18:59:04.069,12038,50284,50.284,248
2026-04-26 18:59:04.133,11638,47612,47.612,248
2026-04-26 18:59:04.374,11565,54755,54.755,38105
2026-04-26 18:59:04.414,11566,5208,5.208,-27236
2026-04-26 18:59:04.510,11570,50391,50.391,198
2026-04-26 18:59:04.749,12032,1772,1.772,-38260
2026-04-26 18:59:04.772,12033,57370,57.370,34171
2026-04-26 18:59:04.787,12034,38000,38.000,32350
2026-04-26 18:59:04.867,12038,50480,50.480,196
2026-04-26 18:59:04.928,11638,47808,47.808,196
2026-04-26 18:59:05.162,11564,46121,46.121,9961
2026-04-26 18:59:05.181,11565,46619,46.619,-8136
2026-04-26 18:59:05.287,11570,50582,50.582,191
2026-04-26 18:59:05.528,12032,29268,29.268,27496
2026-04-26 18:59:05.549,12033,64452,64.452,7082
2026-04-26 18:59:05.647,12038,50671,50.671,191
2026-04-26 18:59:05.707,11638,47999,47.999,191
2026-04-26 18:59:05.948,11564,9543,9.543,-36578
2026-04-26 18:59:05.970,11565,42488,42.488,-4131
2026-04-26 18:59:06.068,11570,50773,50.773,191
2026-04-26 18:59:06.308,12032,50434,50.434,21166
2026-04-26 18:59:06.327,12033,743,0.743,-63709
2026-04-26 18:59:06.429,12038,50863,50.863,192
2026-04-26 18:59:06.488,11638,48190,48.190,191
2026-04-26 18:59:06.742,11564,49552,49.552,40009
2026-04-26 18:59:06.761,11565,16340,16.340,-26148
2026-04-26 18:59:06.778,11566,51235,51.235,46027
2026-04-26 18:59:06.858,11570,50967,50.967,194
2026-04-26 18:59:07.118,12032,53424,53.424,2990
2026-04-26 18:59:07.141,12033,57860,57.860,57117
2026-04-26 18:59:07.159,12034,15022,15.022,-22978
2026-04-26 18:59:07.240,12038,51061,51.061,198
2026-04-26 18:59:07.298,11638,48389,48.389,199
2026-04-26 18:59:07.540,11565,36268,36.268,19928
2026-04-26 18:59:07.560,11566,43259,43.259,-7976
2026-04-26 18:59:07.638,11570,51158,51.158,191
2026-04-26 18:59:07.920,12033,16716,16.716,-41144
2026-04-26 18:59:07.940,12034,6145,6.145,-8877
2026-04-26 18:59:08.022,12038,51253,51.253,192
2026-04-26 18:59:08.078,11638,48580,48.580,191
2026-04-26 18:59:08.318,11565,60659,60.659,24391
2026-04-26 18:59:08.338,11566,34381,34.381,-8878
2026-04-26 18:59:08.419,11570,51350,51.350,192
2026-04-26 18:59:08.688,12033,39934,39.934,23218
2026-04-26 18:59:08.708,12034,65236,65.236,59091
2026-04-26 18:59:08.799,12038,51444,51.444,191
2026-04-26 18:59:08.859,11638,48772,48.772,192
2026-04-26 18:59:09.110,11565,60895,60.895,236
2026-04-26 18:59:09.129,11566,32444,32.444,-1937
2026-04-26 18:59:09.209,11570,51543,51.543,193
2026-04-26 18:59:09.479,12033,26317,26.317,-13617
2026-04-26 18:59:09.580,12038,51635,51.635,191
2026-04-26 18:59:09.649,11638,48965,48.965,193
2026-04-26 18:59:09.888,11565,59608,59.608,-1287
2026-04-26 18:59:09.989,11570,51735,51.735,192
2026-04-26 18:59:10.248,12033,22991,22.991,-3326
2026-04-26 18:59:10.351,12038,51824,51.824,189
2026-04-26 18:59:10.409,11638,49152,49.152,187
2026-04-26 18:59:10.651,11565,49660,49.660,-9948
2026-04-26 18:59:10.748,11570,51921,51.921,186
2026-04-26 18:59:10.988,12032,47415,47.415,-6009
2026-04-26 18:59:11.008,12033,34104,34.104,11113
2026-04-26 18:59:11.119,12038,52013,52.013,189
2026-04-26 18:59:11.179,11638,49340,49.340,188
2026-04-26 18:59:11.399,11564,60822,60.822,11270
2026-04-26 18:59:11.418,11565,124,0.124,-49536
2026-04-26 18:59:11.519,11570,52110,52.110,189
2026-04-26 18:59:11.761,12032,3539,3.539,-43876
2026-04-26 18:59:11.878,12038,52199,52.199,186
2026-04-26 18:59:11.940,11638,49527,49.527,187
2026-04-26 18:59:12.158,11564,64827,64.827,4005
2026-04-26 18:59:12.278,11570,52296,52.296,186
2026-04-26 18:59:12.518,12032,8224,8.224,4685
2026-04-26 18:59:12.640,12038,52386,52.386,187
2026-04-26 18:59:12.699,11638,49713,49.713,186
2026-04-26 18:59:12.929,11564,1938,1.938,-62889
2026-04-26 18:59:13.049,11570,52485,52.485,189
2026-04-26 18:59:13.289,12032,10870,10.870,2646
2026-04-26 18:59:13.408,12038,52574,52.574,188
2026-04-26 18:59:13.468,11638,49902,49.902,189
2026-04-26 18:59:13.699,11564,5264,5.264,3326
2026-04-26 18:59:13.819,11570,52674,52.674,189
2026-04-26 18:59:14.070,12032,12158,12.158,1288
2026-04-26 18:59:14.198,12038,52768,52.768,194
2026-04-26 18:59:14.260,11638,50096,50.096,194
2026-04-26 18:59:14.526,11564,28252,28.252,22988
2026-04-26 18:59:14.562,11565,63295,63.295,63171
2026-04-26 18:59:14.659,11570,52880,52.880,206
2026-04-26 18:59:14.900,12032,29712,29.712,17554
2026-04-26 18:59:14.921,12033,65433,65.433,31329
2026-04-26 18:59:15.018,12038,52969,52.969,201
2026-04-26 18:59:15.081,11638,50297,50.297,201
2026-04-26 18:59:15.299,11564,25840,25.840,-2412
2026-04-26 18:59:15.319,11565,31362,31.362,-31933
2026-04-26 18:59:15.429,11570,53069,53.069,189
2026-04-26 18:59:15.698,12033,1469,1.469,-63964
2026-04-26 18:59:15.808,12038,53163,53.163,194
2026-04-26 18:59:15.870,11638,50491,50.491,194
2026-04-26 18:59:16.111,11565,30611,30.611,-751
2026-04-26 18:59:16.219,11570,53262,53.262,193
2026-04-26 18:59:16.478,12033,2757,2.757,1288
2026-04-26 18:59:16.579,12038,53352,53.352,189
2026-04-26 18:59:16.641,11638,50679,50.679,188
2026-04-26 18:59:16.879,11565,33937,33.937,3326
2026-04-26 18:59:16.982,11570,53449,53.449,187
2026-04-26 18:59:17.248,12033,5403,5.403,2646
2026-04-26 18:59:17.350,12038,53541,53.541,189
2026-04-26 18:59:17.408,11638,50868,50.868,189
2026-04-26 18:59:17.660,11565,34545,34.545,608
2026-04-26 18:59:17.758,11570,53640,53.640,191
2026-04-26 18:59:18.019,12033,8050,8.050,2647
2026-04-26 18:59:18.135,12038,53733,53.733,192
2026-04-26 18:59:18.192,11638,51060,51.060,192
2026-04-26 18:59:18.440,11565,35833,35.833,1288
2026-04-26 18:59:18.542,11570,53831,53.831,191
2026-04-26 18:59:18.800,12033,9337,9.337,1287
2026-04-26 18:59:18.899,12038,53921,53.921,188
2026-04-26 18:59:18.958,11638,51248,51.248,188
2026-04-26 18:59:19.199,11565,47340,47.340,11507
2026-04-26 18:59:19.300,11570,54018,54.018,187
2026-04-26 18:59:19.541,12032,36573,36.573,6861
2026-04-26 18:59:19.560,12033,1000,1.000,-8337
2026-04-26 18:59:19.659,12038,54107,54.107,186
2026-04-26 18:59:19.719,11638,51435,51.435,187
2026-04-26 18:59:19.940,11564,15950,15.950,-9890
2026-04-26 18:59:19.960,11565,32556,32.556,-14784
2026-04-26 18:59:20.060,11570,54204,54.204,186
2026-04-26 18:59:20.318,12032,18159,18.159,-18414
2026-04-26 18:59:20.464,12038,54304,54.304,197
2026-04-26 18:59:20.519,11638,51631,51.631,196
2026-04-26 18:59:20.739,11564,18060,18.060,2110
2026-04-26 18:59:20.859,11570,54400,54.400,196
2026-04-26 18:59:21.098,12032,16872,16.872,-1287
2026-04-26 18:59:21.240,12038,54495,54.495,191
2026-04-26 18:59:21.301,11638,51822,51.822,191
2026-04-26 18:59:21.519,11564,16773,16.773,-1287
2026-04-26 18:59:21.657,11570,54592,54.592,192
2026-04-26 18:59:21.910,12032,21020,21.020,4148
2026-04-26 18:59:22.030,12038,54688,54.688,193
2026-04-26 18:59:22.088,11638,52016,52.016,194
2026-04-26 18:59:22.309,11564,17524,17.524,751
2026-04-26 18:59:22.428,11570,54785,54.785,193
2026-04-26 18:59:22.701,12032,21299,21.299,279
2026-04-26 18:59:22.820,12038,54882,54.882,194
2026-04-26 18:59:22.879,11638,52210,52.210,194
2026-04-26 18:59:23.100,11564,48544,48.544,31020
2026-04-26 18:59:23.121,11565,36039,36.039,3483
2026-04-26 18:59:23.220,11570,54979,54.979,194
2026-04-26 18:59:23.458,12032,53424,53.424,32125
2026-04-26 18:59:23.479,12033,39084,39.084,38084
2026-04-26 18:59:23.581,12038,55068,55.068,186
2026-04-26 18:59:23.638,11638,52396,52.396,186
2026-04-26 18:59:23.868,11564,49552,49.552,1008
2026-04-26 18:59:23.901,11565,8797,8.797,-27242
2026-04-26 18:59:23.999,11570,55170,55.170,191
2026-04-26 18:59:24.288,12033,42473,42.473,3389
2026-04-26 18:59:24.399,12038,55269,55.269,201
2026-04-26 18:59:24.459,11638,52597,52.597,201
2026-04-26 18:59:24.710,11565,12266,12.266,3469
2026-04-26 18:59:24.810,11570,55369,55.369,199
2026-04-26 18:59:25.070,12033,41865,41.865,-608
2026-04-26 18:59:25.170,12038,55458,55.458,189
2026-04-26 18:59:25.230,11638,52786,52.786,189
2026-04-26 18:59:25.470,11565,8261,8.261,-4005
2026-04-26 18:59:25.569,11570,55555,55.555,186
2026-04-26 18:59:25.841,12033,28035,28.035,-13830
2026-04-26 18:59:25.939,12038,55647,55.647,189
2026-04-26 18:59:25.999,11638,52975,52.975,189
2026-04-26 18:59:26.240,11565,1083,1.083,-7178
2026-04-26 18:59:26.260,11566,41742,41.742,9298
2026-04-26 18:59:26.351,11570,55747,55.747,192
2026-04-26 18:59:26.621,12033,35063,35.063,7028
2026-04-26 18:59:26.641,12034,38114,38.114,-27122
2026-04-26 18:59:26.720,12038,55838,55.838,191
2026-04-26 18:59:26.779,11638,53166,53.166,191
2026-04-26 18:59:27.043,11566,49376,49.376,7634
2026-04-26 18:59:27.122,11570,55936,55.936,189
2026-04-26 18:59:27.411,12034,13609,13.609,-24505
2026-04-26 18:59:27.493,12038,56027,56.027,189
2026-04-26 18:59:27.559,11638,53357,53.357,191
2026-04-26 18:59:27.819,11566,47500,47.500,-1876
2026-04-26 18:59:27.901,11570,56127,56.127,191
2026-04-26 18:59:28.179,12034,52513,52.513,38904
2026-04-26 18:59:28.260,12038,56198,56.198,171
2026-04-26 18:59:28.319,11638,53510,53.510,153
2026-04-26 18:59:28.590,11566,0,0.000,-47500
2026-04-26 18:59:28.672,11570,56198,56.198,71
2026-04-26 18:59:56.982,11565,38384,38.384,37301
2026-04-26 18:59:57.341,12033,16949,16.949,-18114
2026-04-26 18:59:57.765,11565,40959,40.959,2575
2026-04-26 18:59:58.127,12033,16806,16.806,-143
2026-04-26 18:59:58.524,11565,48970,48.970,8011
2026-04-26 18:59:58.904,12033,32971,32.971,16165
2026-04-26 18:59:59.301,11565,64527,64.527,15557
